incident_date,year,month,month_name,quarter,day_of_week,is_weekend,day_of_year,state_name,region,region_code,division,city,agency_name,agency_type,population,population_category,population_group,location,offense_description,offense_severity,severity_score,bias_category,bias_group,bias_motivation,total_victims,adult_victims,juvenile_victims,total_offenders,adult_offenders,juvenile_offenders,victim_offender_ratio,hate_crime_index,victim_types,offender_race,offender_ethnicity
2024-03-25,2024,3,March,Q1,Monday,False,85,Virginia,North Central,2.0,East North Central,Cumberland,CUMBERLAND,City,2090.0,Very Small,"Cities <2,500",Abandoned/Condemned Structure,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jewish,0,0,0,0,0,0,,0.0,Government,,
2024-03-25,2024,3,March,Q1,Monday,False,85,Virginia,North Central,2.0,East North Central,Green Bay,UNIV OF WI: GREEN BAY,University or College,,,"Cities <2,500",Park/Playground,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,,0.0,Other,,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,California,Northeast,1.0,Middle Atlantic,,BF: WARREN COUNTY,State Agency Enforcement Unit,,,"Non-MSA Counties <10,000",Auto Dealership New/Used,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,Asian,Not Hispanic or Latino
2024-03-26,2024,3,March,Q1,Tuesday,False,86,California,Northeast,1.0,Middle Atlantic,,ERIE CITY SCHOOL DISTRICT,"Other Agencies (e.g., fire marshal, hospital, airport)",,,"Cities <2,500",School - College/University,Intimidation,Non-Violent,1.0,Gender,Gender,Anti-Male,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,California,Northeast,1.0,Middle Atlantic,,GREENCASTLE-ANTRIM SCHOOL DIST,"Other Agencies (e.g., fire marshal, hospital, airport)",,,"Cities <2,500",School - College/University,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Arab,0,0,0,0,0,0,,0.0,Business,,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,California,Northeast,1.0,Middle Atlantic,,OFFICE OF ATTORNEY GENERAL REG,State Agency Enforcement Unit,,,"MSA Counties <10,000",Other/Unknown,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Other Religion,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,California,Northeast,1.0,Middle Atlantic,,OFFICE OF ATTORNEY GENERAL REG,State Agency Enforcement Unit,,,"Non-MSA Counties <10,000",Highway/Road/Alley,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,Not Hispanic or Latino
2024-03-26,2024,3,March,Q1,Tuesday,False,86,Connecticut,Northeast,1.0,New England,Wakefield,SOUTH KINGSTOWN,City,31537.0,Medium,"Cities 25,000-49,999",Parking Lot/Garage,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),3,1,2,1,1,0,3.0,1.3862943611198906,Individual,White,Not Hispanic or Latino
2024-03-26,2024,3,March,Q1,Tuesday,False,86,Florida,South,3.0,South Atlantic,Blythewood,STP: CHARLESTON COUNTY,State Agency Enforcement Unit,,,"MSA Counties <10,000",Government/Public Building,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,,0.0,Business,,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,Kentucky,South,3.0,East South Central,Vonore,SPR: FT LOUDON ST HST P,State Agency Enforcement Unit,,,"Cities <2,500",Park/Playground,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,0,0,0,1,0,1,0.0,0.0,Government,White,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,Maryland,South,3.0,West South Central,Denton,TEXAS WOMAN'S UNIVERSITY,University or College,,,"Cities <2,500",School - Elementary/Secondary,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,Massachusetts,South,3.0,West South Central,Clint,CLINT,City,1062.0,Very Small,"Cities <2,500",Parking Lot/Garage,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Lesbian,1,1,0,0,0,0,,0.6931471805599453,"Individual, Unknown",,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,Massachusetts,South,3.0,West South Central,Copperas Cove,COPPERAS COVE,City,36866.0,Medium,"Cities 25,000-49,999",Residence/Home,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Asian,1,0,1,2,2,0,0.5,2.0794415416798357,Individual,Multiple Races,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,Michigan,South,3.0,West South Central,Jacksboro,JACK,County,4700.0,Small,"Non-MSA Counties <10,000",Highway/Road/Alley,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,Minnesota,South,3.0,West South Central,Mart,MART,City,1809.0,Very Small,"Cities <2,500",Grocery/Supermarket,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,0,0,0,1,1,0,0.0,0.0,Business,Black or African American,Not Hispanic or Latino
2024-03-26,2024,3,March,Q1,Tuesday,False,86,Missouri,South,3.0,West South Central,San Antonio,OLMOS PARK,City,2151.0,Very Small,"Cities <2,500",Air/Bus/Train Terminal,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-White,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2024-03-26,2024,3,March,Q1,Tuesday,False,86,Missouri,South,3.0,West South Central,San Antonio,OLMOS PARK,City,2151.0,Very Small,"Cities <2,500",Other/Unknown,Simple Assault,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,0,1,3,0,3,0.3333333333333333,2.0794415416798357,Individual,Black or African American,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,New Jersey,South,3.0,West South Central,,ISD: Jonesboro,"Other Agencies (e.g., fire marshal, hospital, airport)",,,"Cities <2,500",Church/Synagogue/Temple,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jewish,0,0,0,0,0,0,,0.0,Religious Organization,,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,New Jersey,South,3.0,West South Central,,KENDALL COUNTY CONSTABLE: PREC,"Other Agencies (e.g., fire marshal, hospital, airport)",,,Possessions,Field/Woods,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,,0.0,,,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,New York,,,,Lexington,US MARSHALS SRVC: LXNGTN,,,,,School - Elementary/Secondary,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jewish,0,0,0,0,0,0,,0.0,Government,,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,New York,,,,Lexington,US MARSHALS SRVC: LXNGTN,,,,,School - College/University,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jewish,0,0,0,0,0,0,,0.0,Business,,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,New York,,,,,BUREAU OF ATF HYATTSVILLE,,,,,Drug Store/Dr.'s Office/Hospital,All Other Larceny,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-White,0,0,0,0,0,0,,0.0,Business,Black or African American,Not Hispanic or Latino
2024-03-26,2024,3,March,Q1,Tuesday,False,86,Ohio,West,4.0,Mountain,Kaysville,DAVIS METRO NARCOTICS SF,"Other Agencies (e.g., fire marshal, hospital, airport)",,,"Cities <2,500",Field/Woods,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),0,0,0,1,1,0,0.0,0.0,Government,,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,Texas,South,3.0,South Atlantic,Gilbert,GILBERT,City,305.0,Very Small,"Cities <2,500",Park/Playground,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,1,0,1,1,0,1,1.0,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2024-03-26,2024,3,March,Q1,Tuesday,False,86,Texas,South,3.0,South Atlantic,Weston,SP: WESTON,State Police,,,"Non-MSA Counties <10,000",School - College/University,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jewish,0,0,0,0,0,0,,0.0,Government,,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,Virginia,North Central,2.0,East North Central,De Pere,DE PERE,City,25122.0,Medium,"Cities 25,000-49,999",Restaurant,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,Not Hispanic or Latino
2024-03-26,2024,3,March,Q1,Tuesday,False,86,Virginia,North Central,2.0,East North Central,De Pere,DE PERE,City,25122.0,Medium,"Cities 25,000-49,999",Grocery/Supermarket,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jewish,0,0,0,2,2,0,0.0,0.0,Business,White,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,Washington,North Central,2.0,East North Central,Palmyra,PALMYRA,City,1742.0,Very Small,"Cities <2,500",School - Elementary/Secondary,Intimidation,Non-Violent,1.0,Religion,Religion,Anti-Jewish,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,,
2024-03-26,2024,3,March,Q1,Tuesday,False,86,Washington,North Central,2.0,East North Central,Palmyra,PALMYRA,City,1742.0,Very Small,"Cities <2,500",Government/Public Building,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,,
2024-03-27,2024,3,March,Q1,Wednesday,False,87,Arizona,Northeast,1.0,Middle Atlantic,,ADAMS COUNTY DRUG TASK FORCE,"Other Agencies (e.g., fire marshal, hospital, airport)",,,"MSA Counties <10,000",School - College/University,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jewish,0,0,0,1,0,1,0.0,0.0,Business,,
2024-03-27,2024,3,March,Q1,Wednesday,False,87,California,Northeast,1.0,Middle Atlantic,,OFFICE OF ATTORNEY GENERAL REG,State Agency Enforcement Unit,,,"Non-MSA Counties <10,000",Parking Lot/Garage,Robbery,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,1.0,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2024-03-27,2024,3,March,Q1,Wednesday,False,87,California,Northeast,1.0,Middle Atlantic,,OFFICE OF ATTORNEY GENERAL REG,State Agency Enforcement Unit,,,"Non-MSA Counties <10,000",Residence/Home,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,Hispanic or Latino
2024-03-27,2024,3,March,Q1,Wednesday,False,87,California,Northeast,1.0,Middle Atlantic,,PA STATE UNIV: LEHIGH VALLEY,University or College,,,"Cities <2,500",Government/Public Building,Aggravated Assault,Violent,3.0,Religion,Religion,Anti-Jewish,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,
2024-03-27,2024,3,March,Q1,Wednesday,False,87,Colorado,Northeast,1.0,Middle Atlantic,,WESTMINSTER COLLEGE,University or College,,,"Cities <2,500",Residence/Home,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,White,Not Hispanic or Latino
2024-03-27,2024,3,March,Q1,Wednesday,False,87,Indiana,South,3.0,East South Central,Jackson,JACKSON STATE COMM COLL,University or College,,,"Cities <2,500",Residence/Home,Simple Assault,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),2,2,0,1,1,0,2.0,3.295836866004329,Individual,White,Not Hispanic or Latino
2024-03-27,2024,3,March,Q1,Wednesday,False,87,Massachusetts,South,3.0,West South Central,Cleburne,CLEBURNE,City,32248.0,Medium,"Cities 25,000-49,999",Construction Site,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,,0.0,Government,,
2024-03-27,2024,3,March,Q1,Wednesday,False,87,Massachusetts,South,3.0,West South Central,Clifton,CLIFTON,City,3553.0,Small,"Cities 2,500-9,999",Residence/Home,All Other Larceny,Non-Violent,1.0,Religion,Religion,Anti-Jewish,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2024-03-27,2024,3,March,Q1,Wednesday,False,87,Massachusetts,South,3.0,West South Central,Clifton,CLIFTON,City,3553.0,Small,"Cities 2,500-9,999",Parking Lot/Garage,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jewish,0,0,0,0,0,0,,0.0,Business,,
2024-03-27,2024,3,March,Q1,Wednesday,False,87,Massachusetts,South,3.0,West South Central,Crystal City,CRYSTAL CITY,City,6021.0,Small,"Cities 2,500-9,999",Residence/Home,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2024-03-27,2024,3,March,Q1,Wednesday,False,87,New Jersey,South,3.0,West South Central,,JEWETT,City,817.0,Very Small,"Cities <2,500",Other/Unknown,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,,0.0,Government,,
2024-03-27,2024,3,March,Q1,Wednesday,False,87,New Jersey,South,3.0,West South Central,,LAVACA COUNTY CONSTABLE: PRECI,"Other Agencies (e.g., fire marshal, hospital, airport)",,,Possessions,School/College,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,"Anti-Multiple Races, Group",1,1,0,0,0,0,,0.6931471805599453,Individual,,
2024-03-27,2024,3,March,Q1,Wednesday,False,87,New York,,,,Lexington,US MARSHALS SRVC: LXNGTN,,,,,Other/Unknown,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jewish,0,0,0,0,0,0,,0.0,Government,,
2024-03-27,2024,3,March,Q1,Wednesday,False,87,New York,,,,Lexington,US MARSHALS SRVC: LXNGTN,,,,,Residence/Home,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jewish,1,1,0,0,0,0,,0.6931471805599453,Individual,White,Not Hispanic or Latino
2024-03-27,2024,3,March,Q1,Wednesday,False,87,New York,,,,Lexington,US MARSHALS SRVC: LXNGTN,,,,,Other/Unknown,Intimidation,Non-Violent,1.0,Religion,Religion,Anti-Jewish,1,1,0,1,0,1,1.0,0.6931471805599453,Individual,White,Not Hispanic or Latino
2024-03-27,2024,3,March,Q1,Wednesday,False,87,New York,,,,Lexington,US MARSHALS SRVC: LXNGTN,,,,,Church/Synagogue/Temple,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),0,0,0,0,0,0,,0.0,Religious Organization,,
2024-03-27,2024,3,March,Q1,Wednesday,False,87,New York,South,3.0,West South Central,,WICHITA COUNTY CONSTABLE: PREC,"Other Agencies (e.g., fire marshal, hospital, airport)",,,Possessions,Residence/Home,Intimidation,Non-Violent,1.0,Religion,Religion,Anti-Jewish,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,,
2024-03-27,2024,3,March,Q1,Wednesday,False,87,New York,South,3.0,West South Central,,WILBARGER COUNTY CONSTABLE: PR,"Other Agencies (e.g., fire marshal, hospital, airport)",,,Possessions,Other/Unknown,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jewish,0,0,0,0,0,0,,0.0,Other,,
2024-03-27,2024,3,March,Q1,Wednesday,False,87,Ohio,,,,,"FBI, NEW HAVEN",,,,,School - Elementary/Secondary,Simple Assault,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,1,0,1,1.0,2.0794415416798357,Individual,Black or African American,
2024-03-27,2024,3,March,Q1,Wednesday,False,87,Ohio,,,,,PENTAGON FORCE PROTECTION AGEN,,,,,Government/Public Building,Weapon Law Violations,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,0,0,0,1,1,0,0.0,0.0,Society/Public,Black or African American,
2024-03-27,2024,3,March,Q1,Wednesday,False,87,Texas,North Central,2.0,East North Central,Altoona,ALTOONA,City,9623.0,Small,"Cities 2,500-9,999",Commercial/Office Building,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Islamic (Muslim),0,0,0,0,0,0,,0.0,Business,,
2024-03-27,2024,3,March,Q1,Wednesday,False,87,Virginia,North Central,2.0,East North Central,De Pere,DE PERE,City,25122.0,Medium,"Cities 25,000-49,999",Residence/Home,Intimidation,Non-Violent,1.0,Religion,Religion,Anti-Islamic (Muslim),1,1,0,1,1,0,1.0,0.6931471805599453,Individual,Black or African American,Not Hispanic or Latino
2024-03-28,2024,3,March,Q1,Thursday,False,88,Arizona,Northeast,1.0,Middle Atlantic,,BF: ALLEGHENY COUNTY,State Agency Enforcement Unit,,,"MSA Counties <10,000",Convenience Store,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,Not Hispanic or Latino
2024-03-28,2024,3,March,Q1,Thursday,False,88,California,Northeast,1.0,Middle Atlantic,,BF: MCKEAN COUNTY,State Agency Enforcement Unit,,,"Non-MSA Counties <10,000",Residence/Home,Intimidation,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,1.0,0.6931471805599453,Individual,Black or African American,
2024-03-28,2024,3,March,Q1,Thursday,False,88,California,Northeast,1.0,Middle Atlantic,,BF: MERCER COUNTY,State Agency Enforcement Unit,,,"MSA Counties <10,000",School - Elementary/Secondary,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,2,2,0,0,0,0,,1.0986122886681098,"Government, Individual",,
2024-03-28,2024,3,March,Q1,Thursday,False,88,California,Northeast,1.0,Middle Atlantic,,COUNTY DET: LAWRENCE CTY,"Other Agencies (e.g., fire marshal, hospital, airport)",,,"Non-MSA Counties <10,000",Residence/Home,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),2,2,0,1,1,0,2.0,1.0986122886681098,Individual,White,
2024-03-28,2024,3,March,Q1,Thursday,False,88,California,Northeast,1.0,Middle Atlantic,,FOREST RANGERS: ROTHROCK STATE,State Agency Enforcement Unit,,,Possessions,Residence/Home,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Islamic (Muslim),1,1,0,0,0,0,,0.6931471805599453,Individual,,
2024-03-28,2024,3,March,Q1,Thursday,False,88,California,Northeast,1.0,Middle Atlantic,,FOREST RANGERS: ROTHROCK STATE,State Agency Enforcement Unit,,,Possessions,Highway/Road/Alley,Aggravated Assault,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,
2024-03-28,2024,3,March,Q1,Thursday,False,88,California,Northeast,1.0,Middle Atlantic,,FOREST RANGERS: ROTHROCK STATE,State Agency Enforcement Unit,,,Possessions,School - Elementary/Secondary,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2024-03-28,2024,3,March,Q1,Thursday,False,88,California,Northeast,1.0,Middle Atlantic,,FOREST RANGERS: ROTHROCK STATE,State Agency Enforcement Unit,,,Possessions,Community Center,Intimidation,Non-Violent,1.0,Gender Identity,Gender Identity,Anti-Transgender,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,White,Not Hispanic or Latino
2024-03-28,2024,3,March,Q1,Thursday,False,88,California,Northeast,1.0,Middle Atlantic,,OFFICE OF ATTORNEY GENERAL REG,State Agency Enforcement Unit,,,"MSA Counties <10,000",Highway/Road/Alley,Simple Assault,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,0,0,0,,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2024-03-28,2024,3,March,Q1,Thursday,False,88,California,Northeast,1.0,Middle Atlantic,,OFFICE OF ATTORNEY GENERAL REG,State Agency Enforcement Unit,,,"Non-MSA Counties <10,000",Highway/Road/Alley,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Asian,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,Black or African American,
2024-03-28,2024,3,March,Q1,Thursday,False,88,California,Northeast,1.0,Middle Atlantic,,PHILADELPHIA HOUSING AUTHORITY,"Other Agencies (e.g., fire marshal, hospital, airport)",,,"Cities <2,500",School - Elementary/Secondary,Intimidation,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,0,0,0,,0.6931471805599453,Individual,,
2024-03-28,2024,3,March,Q1,Thursday,False,88,California,Northeast,1.0,Middle Atlantic,,SAINT FRANCIS UNIVERSITY,University or College,,,"Cities <2,500",School - College/University,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,0,1,1,0,1,1.0,0.6931471805599453,Individual,Asian,Not Hispanic or Latino
2024-03-28,2024,3,March,Q1,Thursday,False,88,California,Northeast,1.0,Middle Atlantic,,SOUTHEASTERN PA TRANSPORTATION,"Other Agencies (e.g., fire marshal, hospital, airport)",,,"Cities <2,500",School - College/University,Intimidation,Non-Violent,1.0,Religion,Religion,Anti-Jewish,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2024-03-28,2024,3,March,Q1,Thursday,False,88,Colorado,Northeast,1.0,New England,Portsmouth,SP: PORTSMOUTH,State Police,,,MSA State Police,Residence/Home,Simple Assault,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,Hispanic or Latino
