incident_date,year,month,day_of_week,quarter,state_name,region,division,city,location,agency_name,agency_type,population_group,population,offense_description,offense_severity,bias_category,bias_motivation,total_victims,adult_victims,juvenile_victims,total_offenders,adult_offenders,juvenile_offenders,victim_types,offender_race,offender_ethnicity
2022-05-21,2022,5,Saturday,Q2,District of Columbia,North Central,West North Central,,Highway/Road/Alley,KEOTA,City,"Cities <2,500",0,Aggravated Assault,Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,Individual,Black or African American,Not Hispanic or Latino
2022-05-21,2022,5,Saturday,Q2,Georgia,North Central,West North Central,STAFFORD,Residence/Home,STAFFORD,City,"Cities <2,500",923,Simple Assault,Violent,Race/Ethnicity,Anti-Hispanic or Latino,4,2,2,1,1,0,Individual,White,Hispanic or Latino
2022-05-21,2022,5,Saturday,Q2,Illinois,South,East South Central,GEORGETOWN,Residence/Home,SCOTT COUNTY POLICE DEPT,County,"MSA Counties <10,000",0,Simple Assault,Violent,Sexual Orientation,Anti-Lesbian,1,1,0,1,1,0,Individual,Black or African American,Not Hispanic or Latino
2022-05-21,2022,5,Saturday,Q2,Illinois,South,East South Central,PIKEVILLE,Highway/Road/Alley,PIKE,County,"Non-MSA Counties 25,000-99,999",47821,Robbery,Violent,Gender Identity,Anti-Transgender,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2022-05-21,2022,5,Saturday,Q2,Indiana,South,East South Central,PIKEVILLE,Convenience Store,SP: FLOYD COUNTY,State Police,Possessions,0,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,Unknown,
2022-05-21,2022,5,Saturday,Q2,Indiana,South,East South Central,WILLIAMSBURG,Highway/Road/Alley,WHITLEY,County,"Non-MSA Counties 25,000-99,999",26197,Simple Assault,Violent,Race/Ethnicity,Anti-White,1,1,0,2,2,0,Individual,Black or African American,Not Hispanic or Latino
2022-05-21,2022,5,Saturday,Q2,Kansas,South,East South Central,WINCHESTER,Church/Synagogue/Temple,CLARK,County,"MSA Counties 10,000-24,999",18571,Intimidation,Non-Violent,Religion,Anti-Other Christian,1,1,0,1,1,0,Individual,White,
2022-05-21,2022,5,Saturday,Q2,Kentucky,South,West South Central,EUNICE,Service/Gas Station,LA STATE UNIV: EUNICE,University or College,Possessions,0,Intimidation,Non-Violent,Race/Ethnicity,Anti-Hispanic or Latino,4,3,1,0,0,0,Individual,Unknown,
2022-05-21,2022,5,Saturday,Q2,Massachusetts,South,West South Central,YOUNGSVILLE,Parking Lot/Garage,YOUNGSVILLE,City,"Cities 10,000-24,999",16208,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,2,2,0,1,1,0,Individual,White,Not Hispanic or Latino
2022-05-21,2022,5,Saturday,Q2,Maryland,Northeast,New England,MECHANIC FALLS,Parking Lot/Garage,MECHANIC FALLS,City,"Cities 2,500-9,999",3112,Destruction/Damage/Vandalism of Property,Non-Violent,Gender,Anti-Male,0,0,0,0,0,0,Business,Unknown,
2022-05-21,2022,5,Saturday,Q2,Michigan,South,South Atlantic,PRESTON,Highway/Road/Alley,PRESTON,City,"Cities <2,500",676,Rape,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,Black or African American,Unknown
2022-05-21,2022,5,Saturday,Q2,Minnesota,Northeast,New England,BELCHERTOWN,Church/Synagogue/Temple,BELCHERTOWN,City,"Cities 10,000-24,999",15148,Arson,Non-Violent,Religion,Anti-Islamic (Muslim),0,0,0,1,1,0,Business,White,Not Hispanic or Latino
2022-05-21,2022,5,Saturday,Q2,New Hampshire,North Central,East North Central,EDMORE,Parking Lot/Garage,EDMORE,City,"Cities <2,500",1266,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-White,1,1,0,0,0,0,Individual,Unknown,
2022-05-21,2022,5,Saturday,Q2,New Jersey,North Central,East North Central,HARBOR SPRINGS,Convenience Store,HARBOR SPRINGS,City,"Cities <2,500",1271,Intimidation,Non-Violent,Race/Ethnicity,Anti-White,1,1,0,1,1,0,Individual,White,Unknown
2022-05-21,2022,5,Saturday,Q2,New Jersey,North Central,East North Central,HASTINGS,Highway/Road/Alley,HASTINGS,City,"Cities 2,500-9,999",7335,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,0,1,0,0,0,Individual,Unknown,Unknown
2022-05-21,2022,5,Saturday,Q2,Nevada,North Central,East North Central,LINCOLN PARK,Residence/Home,LINCOLN PARK,City,"Cities 25,000-49,999",35879,Intimidation,Non-Violent,Race/Ethnicity,Anti-Hispanic or Latino,1,0,1,1,1,0,Individual,White,Not Hispanic or Latino
2022-05-21,2022,5,Saturday,Q2,New York,North Central,East North Central,PORT SANILAC,School - College/University,PORT SANILAC,City,"Cities <2,500",570,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Business,Unknown,
2022-05-21,2022,5,Saturday,Q2,New York,North Central,East North Central,PORTLAND,Other/Unknown,PORTLAND,City,"Cities 2,500-9,999",4024,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Other,Unknown,
2022-05-21,2022,5,Saturday,Q2,New York,North Central,East North Central,SAINT JOHNS,Other/Unknown,CLINTON,County,"MSA Counties 25,000-99,999",33816,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-White,0,0,0,0,0,0,Other,Unknown,
2022-05-21,2022,5,Saturday,Q2,Texas,North Central,West North Central,BEAVER CITY,Residence/Home,OXFORD,City,"Cities <2,500",520,Intimidation,Non-Violent,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,2,0,2,Individual,White,Hispanic or Latino
2022-05-21,2022,5,Saturday,Q2,Utah,North Central,West North Central,COLUMBUS,Commercial/Office Building,PLATTE,County,"Non-MSA Counties 10,000-24,999",10181,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,2,2,0,2,2,0,Individual,Unknown,Unknown
2022-05-21,2022,5,Saturday,Q2,Wisconsin,Northeast,New England,BEDFORD,Highway/Road/Alley,WINDSOR,City,"Cities <2,500",252,Aggravated Assault,Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,0,0,0,Individual,Unknown,Unknown
2022-05-22,2022,5,Sunday,Q2,California,North Central,East North Central,WARSAW,Residence/Home,KOSCIUSKO,County,"Non-MSA Counties 25,000-99,999",51973,Destruction/Damage/Vandalism of Property,Non-Violent,Gender Identity,Anti-Gender Non-Conforming,3,3,0,0,0,0,Individual,Unknown,
2022-05-22,2022,5,Sunday,Q2,California,North Central,East North Central,,Bar/Nightclub,LEAVENWORTH,City,"Cities <2,500",287,Aggravated Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,2,1,1,Individual,Group of Multiple Races,Hispanic or Latino
2022-05-22,2022,5,Sunday,Q2,California,North Central,East North Central,,Highway/Road/Alley,LEAVENWORTH,City,"Cities <2,500",287,Aggravated Assault,Violent,Gender Identity,Anti-Transgender,1,1,0,1,1,0,Individual,Black or African American,
2022-05-22,2022,5,Sunday,Q2,California,North Central,East North Central,,Highway/Road/Alley,LEAVENWORTH,City,"Cities <2,500",287,Aggravated Assault,Violent,Gender Identity,Anti-Transgender,2,2,0,1,1,0,Individual,Black or African American,Not Hispanic or Latino
2022-05-22,2022,5,Sunday,Q2,California,North Central,West North Central,BETTENDORF,Residence/Home,BETTENDORF,City,"Cities 25,000-49,999",39548,Robbery,Violent,Race/Ethnicity,Anti-Asian,1,1,0,2,1,1,Individual,Black or African American,Not Hispanic or Latino
2022-05-22,2022,5,Sunday,Q2,California,North Central,West North Central,DENISON,Residence/Home,DENISON,City,"Cities 2,500-9,999",8037,Simple Assault,Violent,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,1,1,0,Individual,Native Hawaiian/Other Pacific Islander,Not Hispanic or Latino
2022-05-22,2022,5,Sunday,Q2,California,North Central,West North Central,ELDRIDGE,Residence/Home,ELDRIDGE,City,"Cities 2,500-9,999",6770,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-White,1,1,0,0,0,0,Individual,Unknown,Unknown
2022-05-22,2022,5,Sunday,Q2,District of Columbia,North Central,West North Central,,Restaurant,KEOTA,City,"Cities <2,500",0,Simple Assault,Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,1,1,0,1,1,0,Individual,Black or African American,Not Hispanic or Latino
2022-05-22,2022,5,Sunday,Q2,Hawaii,South,East South Central,CALHOUN,Residence/Home,MCLEAN,County,"MSA Counties <10,000",9113,Aggravated Assault,Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,2,2,0,Individual,Unknown,
2022-05-22,2022,5,Sunday,Q2,Illinois,South,East South Central,OWINGSVILLE,Other/Unknown,BATH,County,"Non-MSA Counties 10,000-24,999",11051,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,Unknown,
2022-05-22,2022,5,Sunday,Q2,Massachusetts,Northeast,New England,BERWICK,Highway/Road/Alley,BERWICK,City,"Cities 2,500-9,999",8185,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,0,0,0,Individual,Unknown,
2022-05-22,2022,5,Sunday,Q2,Massachusetts,Northeast,New England,BERWICK,Restaurant,BERWICK,City,"Cities 2,500-9,999",8185,Simple Assault,Violent,Race/Ethnicity,Anti-White,1,1,0,1,1,0,Individual,Black or African American,Unknown
2022-05-22,2022,5,Sunday,Q2,Maryland,Northeast,New England,LEBANON,Highway/Road/Alley,LEBANON,City,"Cities 2,500-9,999",6476,Destruction/Damage/Vandalism of Property,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),0,0,0,0,0,0,Government,Unknown,
2022-05-22,2022,5,Sunday,Q2,Nebraska,Northeast,New England,STOCKBRIDGE,Highway/Road/Alley,STOCKBRIDGE,City,"Cities <2,500",1877,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,3,0,3,1,1,0,Individual,White,Unknown
2022-05-22,2022,5,Sunday,Q2,New Jersey,North Central,East North Central,HANOVER,Restaurant,HANOVER TOWNSHIP,City,"Cities 2,500-9,999",3202,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Business,Unknown,Unknown
2022-05-22,2022,5,Sunday,Q2,New Jersey,North Central,East North Central,HARPER WOODS,Residence/Home,HARPER WOODS,City,"Cities 10,000-24,999",15029,Intimidation,Non-Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,Individual,White,Unknown
2022-05-22,2022,5,Sunday,Q2,New Jersey,North Central,East North Central,HOUGHTON LAKE,Highway/Road/Alley,ROSCOMMON TOWNSHIP,City,"Cities 2,500-9,999",4328,Simple Assault,Violent,Religion,Anti-Jewish,1,0,1,0,0,0,Individual,Unknown,
2022-05-22,2022,5,Sunday,Q2,New Mexico,North Central,East North Central,KINGSFORD,Residence/Home,KINGSFORD,City,"Cities 2,500-9,999",5135,Intimidation,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),4,3,1,1,1,0,Individual,White,Not Hispanic or Latino
2022-05-22,2022,5,Sunday,Q2,New York,North Central,East North Central,MANISTIQUE,Residence/Home,MANISTIQUE,City,"Cities 2,500-9,999",2868,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,Black or African American,Not Hispanic or Latino
2022-05-22,2022,5,Sunday,Q2,New York,North Central,East North Central,NEW HAVEN,Other/Unknown,NEW HAVEN,City,"Cities 2,500-9,999",5105,Simple Assault,Violent,Sexual Orientation,Anti-Gay (Male),0,0,0,0,0,0,Individual,Black or African American,
2022-05-22,2022,5,Sunday,Q2,New York,North Central,East North Central,NEW HAVEN,Other/Unknown,NEW HAVEN,City,"Cities 2,500-9,999",5105,Aggravated Assault,Violent,Religion,Anti-Islamic (Muslim),0,0,0,0,0,0,Individual,Black or African American,
2022-05-22,2022,5,Sunday,Q2,New York,North Central,East North Central,NEW HAVEN,Residence/Home,NEW HAVEN,City,"Cities 2,500-9,999",5105,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Islamic (Muslim),0,0,0,0,0,0,Other,Black or African American,
2022-05-22,2022,5,Sunday,Q2,New York,North Central,East North Central,SAGINAW,Other/Unknown,SAGINAW,City,"Cities 25,000-49,999",43651,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Other,Unknown,
2022-05-22,2022,5,Sunday,Q2,Ohio,North Central,West North Central,CHANHASSEN,Service/Gas Station,CHANHASSEN,City,"Cities 25,000-49,999",25923,Intimidation,Non-Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,Individual,White,
2022-05-22,2022,5,Sunday,Q2,Ohio,North Central,West North Central,GAYLORD,Commercial/Office Building,SIBLEY,County,"Non-MSA Counties <10,000",7537,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,2,2,0,0,0,0,Individual,Unknown,
2022-05-22,2022,5,Sunday,Q2,Pennsylvania,North Central,West North Central,CASSVILLE,Residence/Home,CASSVILLE,City,"Cities 2,500-9,999",3201,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-White,1,1,0,0,0,0,Individual,Unknown,
2022-05-22,2022,5,Sunday,Q2,South Carolina,North Central,West North Central,ELSBERRY,Residence/Home,ELSBERRY,City,"Cities <2,500",2115,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,2,2,0,2,2,0,Individual,Group of Multiple Races,Not Hispanic or Latino
2022-05-22,2022,5,Sunday,Q2,Tennessee,North Central,West North Central,LEXINGTON,Convenience Store,LEXINGTON,City,"Cities 2,500-9,999",4535,Simple Assault,Violent,Race/Ethnicity,Anti-White,2,2,0,2,2,0,Individual,Group of Multiple Races,Not Hispanic or Latino
2022-05-22,2022,5,Sunday,Q2,Virginia,North Central,West North Central,GRAND ISLAND,Highway/Road/Alley,ST PTRL: WEBSTER COUNTY,State Police,"Non-MSA Counties <10,000",0,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2022-05-22,2022,5,Sunday,Q2,Washington,North Central,West North Central,RUSHVILLE,Parking Lot/Garage,RUSHVILLE,City,"Cities <2,500",810,Intimidation,Non-Violent,Race/Ethnicity,Anti-White,2,2,0,1,1,0,Individual,Black or African American,Not Hispanic or Latino
2022-05-22,2022,5,Sunday,Q2,Washington,North Central,West North Central,SCHUYLER,Restaurant,COLFAX,County,"Non-MSA Counties <10,000",4451,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Business,Unknown,
2022-05-23,2022,5,Monday,Q2,Alabama,North Central,East North Central,CROWN POINT,Residence/Home,CROWN POINT,City,"Cities 25,000-49,999",35185,Intimidation,Non-Violent,Race/Ethnicity,Anti-Arab,1,1,0,1,1,0,Individual,Black or African American,Unknown
2022-05-23,2022,5,Monday,Q2,Arizona,North Central,East North Central,PLYMOUTH,Parking Lot/Garage,MARSHALL,County,"Non-MSA Counties 25,000-99,999",28098,Aggravated Assault,Violent,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,0,0,0,Individual,Unknown,
2022-05-23,2022,5,Monday,Q2,California,North Central,East North Central,,School - Elementary/Secondary,FREMONT,City,"Cities <2,500",2211,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Other,Unknown,
2022-05-23,2022,5,Monday,Q2,California,North Central,East North Central,,Air/Bus/Train Terminal,LEAVENWORTH,City,"Cities <2,500",287,Aggravated Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Unknown
2022-05-23,2022,5,Monday,Q2,California,North Central,East North Central,,Residence/Home,LEAVENWORTH,City,"Cities <2,500",287,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Hispanic or Latino
2022-05-23,2022,5,Monday,Q2,California,North Central,East North Central,,Residence/Home,UNIVERSITY OF NOTRE DAME,University or College,"Cities <2,500",0,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,Unknown,Unknown
2022-05-23,2022,5,Monday,Q2,California,North Central,East North Central,,Parking Lot/Garage,WESTVIEW SCHOOLS,"Other Agencies (e.g., fire marshal, hospital, airport)",Possessions,0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,0,0,0,Individual,Unknown,
2022-05-23,2022,5,Monday,Q2,California,North Central,West North Central,BETTENDORF,Parking Lot/Garage,BETTENDORF,City,"Cities 25,000-49,999",39548,Robbery,Violent,Race/Ethnicity,Anti-Asian,1,1,0,2,1,1,Individual,Black or African American,Not Hispanic or Latino
2022-05-23,2022,5,Monday,Q2,California,North Central,West North Central,CHEROKEE,Highway/Road/Alley,CHEROKEE,City,"Cities 2,500-9,999",5077,Robbery,Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,2,2,0,Individual,Group of Multiple Races,Not Hispanic or Latino
2022-05-23,2022,5,Monday,Q2,California,North Central,West North Central,CLIVE,Community Center,CLIVE,City,"Cities 10,000-24,999",11148,Intimidation,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,1,1,0,Individual,Unknown,Unknown
2022-05-23,2022,5,Monday,Q2,California,North Central,West North Central,ELDRIDGE,Residence/Home,ELDRIDGE,City,"Cities 2,500-9,999",6770,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-White,1,1,0,0,0,0,Individual,Unknown,Unknown
2022-05-23,2022,5,Monday,Q2,Colorado,North Central,West North Central,ROBINS,Restaurant,ROBINS,City,"Cities 2,500-9,999",3315,Simple Assault,Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,Individual,White,Hispanic or Latino
2022-05-23,2022,5,Monday,Q2,Georgia,North Central,West North Central,TOPEKA,Highway/Road/Alley,STATE FIRE MARSHAL,State Agency Enforcement Unit,"Cities <2,500",0,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2022-05-23,2022,5,Monday,Q2,Iowa,South,East South Central,CRESCENT SPRINGS,Highway/Road/Alley,CRESCENT SPRINGS,City,"Cities 2,500-9,999",4368,Aggravated Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2022-05-23,2022,5,Monday,Q2,Indiana,South,East South Central,RICHMOND,Residence/Home,SP: OWSLEY COUNTY,State Police,Possessions,0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-American Indian/Alaska Native,1,1,0,1,0,1,Individual,White,Not Hispanic or Latino
2022-05-23,2022,5,Monday,Q2,Indiana,South,East South Central,SADIEVILLE,Highway/Road/Alley,SADIEVILLE,City,"Cities <2,500",338,Aggravated Assault,Violent,Sexual Orientation,Anti-Gay (Male),2,2,0,1,1,0,Individual,White,Not Hispanic or Latino
2022-05-23,2022,5,Monday,Q2,Kansas,South,East South Central,,Residence/Home,R.J. CORMAN RAILROAD,"Other Agencies (e.g., fire marshal, hospital, airport)","Cities <2,500",0,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,"Anti-Multiple Religions, Group",1,1,0,0,0,0,Individual,Unknown,
2022-05-23,2022,5,Monday,Q2,Maryland,Northeast,New England,LEBANON,Commercial/Office Building,LEBANON,City,"Cities 2,500-9,999",6476,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Business,Unknown,
2022-05-23,2022,5,Monday,Q2,Michigan,South,South Atlantic,FREDERICK,Highway/Road/Alley,FREDERICK,County,"MSA Counties 100,000+",187906,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,0,1,Individual,White,
2022-05-23,2022,5,Monday,Q2,Minnesota,South,South Atlantic,,Bank/Savings and Loan,FORT MCHENRY NM&HS,,Possessions,0,Simple Assault,Violent,Sexual Orientation,Anti-Gay (Male),2,2,0,1,1,0,Individual,Black or African American,Not Hispanic or Latino
2022-05-23,2022,5,Monday,Q2,Minnesota,Northeast,New England,BELMONT,Highway/Road/Alley,BELMONT,City,"Cities 25,000-49,999",26557,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2022-05-23,2022,5,Monday,Q2,Missouri,Northeast,New England,Greenfield,School - Elementary/Secondary,GREENFIELD COMMUNITY COL,University or College,"Cities <2,500",0,Intimidation,Non-Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,1,0,1,1,0,1,Individual,White,Not Hispanic or Latino
2022-05-23,2022,5,Monday,Q2,North Carolina,Northeast,New England,,Residence/Home,MASS GENERAL HOSPITAL,"Other Agencies (e.g., fire marshal, hospital, airport)","Cities <2,500",0,Burglary/Breaking and Entering,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,Unknown,
2022-05-23,2022,5,Monday,Q2,North Dakota,North Central,East North Central,CHARLEVOIX,School - Elementary/Secondary,CHARLEVOIX,City,"Cities <2,500",2369,Simple Assault,Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,1,0,1,2,0,2,Individual,Group of Multiple Races,Not Hispanic or Latino
