agency_id,incident_id,incident_date,agency_index,state_code,state_name,quarter_code,quarter,data_source_code,data_source,offense_code,offense_description,location_code,location,offense_victims,bias_code,bias_motivation,bias_category,victim_types_raw,victim_types,total_victims_reported,adult_victims,juvenile_victims,total_victims,total_offenders_reported,adult_offenders,juvenile_offenders,total_offenders,offender_race_code,offender_race,offender_ethnicity_code,offender_ethnicity,year,month,day_of_week,is_weekend,offense_severity
NJ0081800,3A20DVK393 I,2022-04-05,40686,29,New Jersey,2,Q2 (April - June),,,13C,Intimidation,53,School - Elementary/Secondary,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,0,1,1,0,0,0,0,U,Unknown,U,Unknown,2022,4,Tuesday,False,Non-Violent
NJ0161700,VS-NJ -WPU72,2022-04-05,40953,29,New Jersey,2,Q2 (April - June),,,290,Destruction/Damage/Vandalism of Property,52,School - College/University,1,12,Anti-Black or African American,Race/Ethnicity,G,Government,0,0,0,0,0,0,0,0,U,Unknown,U,Unknown,2022,4,Tuesday,False,Non-Violent
NY0303000,CT24IHPU728N,2022-04-05,41704,31,New York,2,Q2 (April - June),,,13B,Simple Assault,25,Other/Unknown,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,2,0,0,0,1,0,0,0,W,White,,,2022,4,Tuesday,False,Violent
OK0770100,CT-BAYTU728N,2022-04-05,44102,35,Oklahoma,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,,,2022,4,Tuesday,False,Violent
OR0220100,CT01RWQU728N,2022-04-05,44304,36,Oregon,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2022,4,Tuesday,False,Non-Violent
TX2460000,K2BLDX NTQ5,2022-04-05,49804,42,Texas,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2022,4,Tuesday,False,Violent
WI0130800,CT0B-MMU728N,2022-04-05,51185,48,Wisconsin,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,52,School - College/University,1,21,Anti-Jewish,Religion,B,Business,0,0,0,0,0,0,0,0,U,Unknown,,,2022,4,Tuesday,False,Non-Violent
AL0010200,2W2JPU7N72 8,2022-04-06,26195,01,Alabama,2,Q2 (April - June),N,NIBRS Incident,240,Motor Vehicle Theft,20,Residence/Home,1,85,Anti-Sikh,Religion,I,Individual,1,1,0,1,1,0,0,0,U,Unknown,U,Unknown,2022,4,Wednesday,False,Non-Violent
CA0192200,ZL-JW5LBMF39,2022-04-06,27629,04,California,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,13,Highway/Road/Alley,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,,,2022,4,Wednesday,False,Violent
CA0302200,CT-10BRU728N,2022-04-06,27864,04,California,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,0,1,1,3,0,3,3,W,White,H,Hispanic or Latino,2022,4,Wednesday,False,Violent
DCMPD0000,CT0Q1YED728N,2022-04-06,29035,08,District of Columbia,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,03,Bar/Nightclub,1,42,Anti-Lesbian,Sexual Orientation,I,Individual,1,1,0,1,2,2,0,2,U,Unknown,U,Unknown,2022,4,Wednesday,False,Violent
DCMTP0000,2W2JGUFV7G1A,2022-04-06,29036,08,District of Columbia,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,01,Air/Bus/Train Terminal,1,12,Anti-Black or African American,Race/Ethnicity,G,Government,0,0,0,0,1,0,1,1,W,White,H,Hispanic or Latino,2022,4,Wednesday,False,Non-Violent
IL0161800,CTCBRY5-628N,2022-04-06,32019,12,Illinois,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,,,2022,4,Wednesday,False,Non-Violent
IN0200100,K2BLDXFIYA5,2022-04-06,33183,13,Indiana,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,24,Specialty Store,1,11,Anti-White,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2022,4,Wednesday,False,Violent
IN0460200,PG2BLDX I1 5,2022-04-06,33314,13,Indiana,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,21,Restaurant,1,11,Anti-White,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2022,4,Wednesday,False,Violent
KS0310200,2W2JPU729CTR,2022-04-06,33737,15,Kansas,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,2,12,Anti-Black or African American,Race/Ethnicity,BI,"Business, Individual",1,1,0,1,1,0,0,0,U,Unknown,,,2022,4,Wednesday,False,Non-Violent
MA0130100,I2ZRD2YC0W5,2022-04-06,35545,20,Massachusetts,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,13,Highway/Road/Alley,1,14,Anti-Asian,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,U,Unknown,2022,4,Wednesday,False,Violent
MD0023C00,ZL3K4KLYKF39,2022-04-06,35714,19,Maryland,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,15,Jail/Prison,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,U,Unknown,2022,4,Wednesday,False,Violent
MDBPD0000,CT0QROTQF28N,2022-04-06,35893,19,Maryland,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,B,Business,0,0,0,0,1,1,0,1,W,White,N,Not Hispanic or Latino,2022,4,Wednesday,False,Non-Violent
MDHHS0100,OX469G5HPU72,2022-04-06,35905,98,Unknown,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,11,Government/Public Building,1,12,Anti-Black or African American,Race/Ethnicity,G,Government,0,0,0,0,0,0,0,0,U,Unknown,,,2022,4,Wednesday,False,Non-Violent
MDMSP3400,ZLMFLKH4USS9,2022-04-06,35917,19,Maryland,2,Q2 (April - June),N,NIBRS Incident,35A,Drug/Narcotic Violations,13,Highway/Road/Alley,1,11,Anti-White,Race/Ethnicity,S,Society/Public,0,0,0,0,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2022,4,Wednesday,False,Non-Violent
NC0130000,CT0QRWSCTF8N,2022-04-06,39262,32,North Carolina,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,11,Government/Public Building,1,12,Anti-Black or African American,Race/Ethnicity,B,Business,0,0,0,0,0,0,0,0,U,Unknown,,,2022,4,Wednesday,False,Non-Violent
NC0600700,K2BLDXFIYV5,2022-04-06,39622,32,North Carolina,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,I,Individual,1,0,1,1,1,0,1,1,W,White,N,Not Hispanic or Latino,2022,4,Wednesday,False,Non-Violent
NJ0025300,CS0TDBRVSQP2,2022-04-06,40497,29,New Jersey,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2022,4,Wednesday,False,Non-Violent
NJ0041500,3A20DV9GPL I,2022-04-06,40576,29,New Jersey,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,13,Highway/Road/Alley,1,71,Anti-Transgender,Gender Identity,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,,,2022,4,Wednesday,False,Non-Violent
NJ0122500,CT0 IWE-728N,2022-04-06,40790,29,New Jersey,2,Q2 (April - June),,,13C,Intimidation,53,School - Elementary/Secondary,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,0,1,1,0,0,0,0,U,Unknown,U,Unknown,2022,4,Wednesday,False,Non-Violent
NJ0131900,PU-1KJMWVSCT,2022-04-06,40818,29,New Jersey,2,Q2 (April - June),,,13C,Intimidation,25,Other/Unknown,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,W,White,U,Unknown,2022,4,Wednesday,False,Non-Violent
NJ0150700,ZL-0OJYB-F39,2022-04-06,40906,29,New Jersey,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,21,Restaurant,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,,,2022,4,Wednesday,False,Non-Violent
NY0303000,CT240HPU728N,2022-04-06,41704,31,New York,2,Q2 (April - June),,,120,Robbery,25,Other/Unknown,1,41,Anti-Gay (Male),Sexual Orientation,O,Other,0,0,0,0,1,0,0,0,B,Black or African American,,,2022,4,Wednesday,False,Violent
NY0308300,I2BJDVT60W5,2022-04-06,41714,31,New York,2,Q2 (April - June),,,290,Destruction/Damage/Vandalism of Property,25,Other/Unknown,1,21,Anti-Jewish,Religion,O,Other,0,0,0,0,1,0,0,0,U,Unknown,,,2022,4,Wednesday,False,Non-Violent
NY0308300,I2BJDVYE0W5,2022-04-06,41714,31,New York,2,Q2 (April - June),,,290,Destruction/Damage/Vandalism of Property,25,Other/Unknown,1,21,Anti-Jewish,Religion,O,Other,0,0,0,0,1,0,0,0,U,Unknown,,,2022,4,Wednesday,False,Non-Violent
OH0790400,CT-11VZU728N,2022-04-06,43483,34,Ohio,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,,,2022,4,Wednesday,False,Violent
PA050SP00,I44LDV8G0W5,2022-04-06,46039,37,Pennsylvania,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,53,School - Elementary/Secondary,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,I,Individual,1,0,1,1,3,0,3,3,W,White,N,Not Hispanic or Latino,2022,4,Wednesday,False,Non-Violent
TX0432000,CT0BRWTL728N,2022-04-06,48475,42,Texas,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2022,4,Wednesday,False,Non-Violent
TX1081400,2W2JPU727CB,2022-04-06,49004,42,Texas,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,53,School - Elementary/Secondary,1,71,Anti-Transgender,Gender Identity,I,Individual,1,0,1,1,1,0,1,1,W,White,H,Hispanic or Latino,2022,4,Wednesday,False,Violent
TXSPD0000,ZYPYW5FHT26X,2022-04-06,49927,42,Texas,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,20,Residence/Home,2,42,Anti-Lesbian,Sexual Orientation,I,Individual,2,2,0,2,1,1,0,1,W,White,N,Not Hispanic or Latino,2022,4,Wednesday,False,Violent
VA0890000,2W2JPUOLL71A,2022-04-06,50464,45,Virginia,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,U,Unknown,U,Unknown,2022,4,Wednesday,False,Non-Violent
