year,record_type,incident_id,ori_code,incident_date,total_individual_victims,total_offenses,bias_motivation_1,bias_motivation_2,bias_motivation_3,bias_motivation_4,bias_motivation_5
2021,IR,02AZ0030100L,I1ZT CSG0,W5202104,13,N2,00,10,1U,13,B0
2021,IR,02AZ0030100L,I1ZTDC6G0,W5202104,11,N2,00,10,0U,13,B0
2021,IR,02AZ0030100L,I1ZTDC8G0,W5202104,11,N2,00,10,1U,13,B0
2021,IR,02AZ0030100W,U1195M5VS,CT202109,30,N3,00,10,1U,12,00
2021,IR,02AZ00307002,W2MPU72S4,KW202109,22,N3,00,10,1B,13,C0
2021,IR,02AZ00406002,W2MPU73U7,8O202110,26,N4,00,20,1W,22,00
2021,IR,02AZ00705003,I3GWE9L6X,I202104,08,N2,00,10,0U,13,C0
2021,IR,02AZ0070500P,T418GURVS,CT202104,19,N2,00,20,1W,13,A0
2021,IR,02AZ0070500U,D4WJWPVSC,TD202104,18,N2,00,20,0U,13,C0
2021,IR,02AZ00713003,S1I9V-E5U,72202105,05,2,00,10,1W,13,C0
2021,IR,02AZ00713003,S1N9 AF5U,72202111,23,4,00,10,1U,13,C0
2021,IR,02AZ00713003,S1N9GYMSU,72202112,01,4,00,10,1U,13,C0
2021,IR,02AZ0071300B,J1U8 9C6A,EM202104,14,2,00,10,2U,13,C0
2021,IR,02AZ0071300E,I1PTQ1 I0,W5202110,19,4,00,10,1B,13,C0
2021,IR,02AZ0071300I,81MPHRN6D,1A202108,03,3,00,10,1U,29,00
2021,IR,02AZ0071300N,91BR4S-NX,I202108,13,3,00,10,0U,13,C0
2021,IR,02AZ0071300N,91MRM5HTX,I202102,09,1,00,10,1W,13,A0
2021,IR,02AZ0071300T,L1J 5H4UF,39202102,11,1,00,10,1W,13,B0
2021,IR,02AZ00715002,W2MPU73I2,JO202104,12,N2,00,10,1U,23,F0
2021,IR,02AZ00715002,W2MPU73LY,2X202103,27,N1,00,00,1W,35,B0
2021,IR,02AZ00717002,A1JPOPUTD,1A202106,27,N2,00,10,1W,13,B0
2021,IR,02AZ00717002,A9MP4XCTD,1A202105,14,N2,00,10,0U,13,B0
2021,IR,02AZ0071700,51YTRCTG0,W5202109,08,N3,00,30,2B,13,A0
2021,IR,02AZ0071700,51ZT ISG0,W5202106,03,N2,00,10,2M,13,A0
2021,IR,02AZ0071700,54PMDS9G0,W5202103,05,N1,00,10,1W,13,C0
2021,IR,02AZ0071700C,N8I-OBU72,8N202104,14,N2,00,10,1I,13,A0
2021,IR,02AZ0071700L,G1OYOBMF3,9G202108,16,N3,00,10,1W,13,C0
2021,IR,02AZ0071700L,G1XYBBLF3,9G202109,13,N3,00,10,1W,13,B0
2021,IR,02AZ0071700L,G1 YA4VF3,9G202107,08,N3,00,20,1W,13,A0
2021,IR,02AZ0071700N,M547LJD1A,EM202103,27,N1,00,10,0U,29,00
2021,IR,02AZ0071700N,M5KF28D1A,EM202103,21,N1,00,10,1W,13,C0
2021,IR,02AZ0071700P,T1495IJVS,CT202107,28,N3,00,10,2W,13,B0
2021,IR,02AZ0071700P,T24NGUPVS,CT202112,11,N4,00,10,0U,22,00
2021,IR,02AZ0071700U,D2A0WW2SC,TD202111,04,N4,00,10,1W,13,B0
2021,IR,02AZ0071700Z,92BNIB6-F,39202112,13,N4,00,10,0U,13,C0
2021,IR,02AZ0071700Z,92BOIIP-F,39202112,08,N4,00,10,0U,13,A0
2021,IR,02AZ00723002,W2MPU7372,8I202101,04,1,00,10,1W,13,C0
2021,IR,02AZ00723002,W2MPU7NL6,6W202101,09,1,00,10,1B,13,B0
2021,IR,02AZ00723002,W2MPU7NS7,BI202101,12,1,00,10,1I,13,A0
2021,IR,02AZ00723002,W2MPU7P62,TI202101,06,1,00,10,1W,13,A0
2021,IR,02AZ00723002,W2MPU7V94,BD202101,12,1,00,10,1I,13,C0
2021,IR,02AZ00723002,W2MPU7VIX,K4202101,13,1,00,10,1W,13,C0
2021,IR,02AZ00723002,W2MPU8266,8202104,01,2,00,10,1W,13,B0
2021,IR,02AZ00723002,W2MPU826L,X4202104,01,2,00,10,0U,22,00
2021,IR,02AZ00723002,W2MPU82SC,0D202104,01,2,00,30,2W,13,A0
2021,IR,02AZ00723002,W2MPU837N,R202103,31,1,00,00,0U,29,00
2021,IR,02AZ00723002,W2MPU8LLC,88202104,12,2,00,10,1W,29,00
2021,IR,02AZ00723002,W2MPU8N96,XO202104,09,2,00,10,1B,13,B0
2021,IR,02AZ00723002,W2MPU8NSX,6N202104,10,2,00,10,1W,13,C0
2021,IR,02AZ00723002,W2MPU8OL4,2O202104,12,2,00,10,1W,13,A0
2021,IR,02AZ00723002,W2MPU8OZ4,8W202104,09,2,00,10,1W,13,C0
2021,IR,02AZ00723002,W2MPU8PLY,28202104,05,2,00,10,0U,29,00
2021,IR,02AZ00723002,W2MPU8V6Y,J4202104,12,2,00,00,1B,29,00
2021,IR,02AZ00723002,W2MPU8V74,X4202104,10,2,00,20,1W,13,C0
2021,IR,02AZ00723002,W2MPU8ZI6,6W202104,04,2,00,20,1W,13,B0
2021,IR,02AZ00723002,W2MPU8ZJY,I202104,04,2,00,10,1B,13,B0
2021,IR,02AZ00723002,W2MPUF36L,BI202101,22,1,00,10,0U,29,00
2021,IR,02AZ00723002,W2MPUF3Z2,0O202101,23,1,00,10,1B,13,A0
2021,IR,02AZ00723002,W2MPUF 92,B4202101,27,1,00,10,1W,13,B0
2021,IR,02AZ00723002,W2MPUF IL,0W202101,27,1,00,00,1U,29,00
2021,IR,02AZ00723002,W2MPUFLZN,BO202101,31,1,00,10,0U,29,00
2021,IR,02AZ00723002,W2MPUFNIL,0 202101,29,1,00,10,1W,13,B0
2021,IR,02AZ00723002,W2MPUFOIC,BW202102,17,1,00,10,1W,13,C0
2021,IR,02AZ00723002,W2MPUFOUX,6W202102,02,1,00,10,1W,13,B0
2021,IR,02AZ00723002,W2MPUFP67,JN202101,26,1,00,10,1I,13,A0
2021,IR,02AZ00723002,W2MPUFPZ2,0D202101,26,1,00,10,1B,13,B0
2021,IR,02AZ00723002,W2MPUFV7G,BR202101,23,1,00,10,1W,13,B0
2021,IR,02AZ00723002,W2MPUH37Y,XN202102,26,1,00,20,1B,13,A0
2021,IR,02AZ00723002,W2MPUH3SY,6 202102,26,1,00,40,0U,29,00
2021,IR,02AZ00723002,W2MPUH3ZL,6X202102,26,1,00,10,1W,13,B0
2021,IR,02AZ00723002,W2MPUHL97,T 202103,09,1,00,10,1W,13,C0
2021,IR,02AZ00723002,W2MPUHN67,8R202102,20,1,00,20,1W,13,C0
2021,IR,02AZ00723002,W2MPUHN8G,6W202103,04,1,00,10,1W,13,B0
2021,IR,02AZ00723002,W2MPUHNJL,8202103,24,1,00,30,1W,13,C0
2021,IR,02AZ00723002,W2MPUHO7C,2 202103,09,1,00,10,1B,13,B0
2021,IR,02AZ00723002,W2MPUHO8C,4202103,08,1,00,10,2W,13,B0
2021,IR,02AZ00723002,W2MPUHPJL,8D202103,01,1,00,10,1W,13,C0
2021,IR,02AZ00723002,W2MPUHPZ7,KO202103,02,1,00,10,1B,13,C0
2021,IR,02AZ00723002,W2MPUHU74,XO202103,01,1,00,10,1B,13,B0
2021,IR,02AZ00723002,W2MPUHZ64,0 202102,17,1,00,10,1W,13,A0
2021,IR,02AZ00723002,W2MPUK3ZL,X4202105,08,2,00,10,1W,13,C0
2021,IR,02AZ00723002,W2MPUKN8G,JO202105,14,2,00,10,1W,13,B0
2021,IR,02AZ00723002,W2MPUKN8G,TI202105,14,2,00,10,1B,13,A0
2021,IR,02AZ00723002,W2MPUKOZ4,TN202105,19,2,00,30,1W,13,C0
2021,IR,02AZ00723002,W2MPUKPL4,TO202105,28,2,00,10,1W,13,B0
2021,IR,02AZ00723002,W2MPUKZ87,2R202105,09,2,00,10,1B,13,B0
2021,IR,02AZ00723002,W2MPUO2JL,68202102,06,1,00,10,0U,29,00
2021,IR,02AZ00723002,W2MPUO2UX,KO202102,06,1,00,00,0U,29,00
2021,IR,02AZ00723002,W2MPUO2Z6,I202102,07,1,00,10,1W,13,C0
2021,IR,02AZ00723002,W2MPUOLJY,8 202102,21,1,00,10,2W,13,A0
2021,IR,02AZ00723002,W2MPUONIL,W202102,15,1,00,00,0U,29,00
2021,IR,02AZ00723002,W2MPUOO6G,8I202102,19,1,00,10,1W,13,A0
2021,IR,02AZ00723002,W2MPUOO8X,0X202102,18,1,00,10,1W,29,00
2021,IR,02AZ00723002,W2MPUOOJ7,T 202102,20,1,00,30,1W,29,00
2021,IR,02AZ00723002,W2MPUOU64,BN202102,23,1,00,10,1W,29,00
2021,IR,02AZ00723002,W2MPUOZI2,2O202102,07,1,00,10,0U,29,00
2021,IR,02AZ00723002,W2MPUOZS7,KX202102,10,1,00,10,0U,29,00
2021,IR,02AZ00723002,W2MPUP397,08202106,12,2,00,20,1W,13,B0
2021,IR,02AZ00723002,W2MPUPLLN,K8202106,25,2,00,10,1W,13,B0
2021,IR,02AZ00723002,W2MPUPO67,BX202106,24,2,00,10,3W,29,00
2021,IR,02AZ00723002,W2MPUPO94,0R202106,23,2,00,10,0U,29,00
2021,IR,02AZ00723002,W2MPUPU62,N202106,25,2,00,10,2W,13,B0
2021,IR,02AZ00723002,W2MPUPVSL,JD202106,22,2,00,10,1U,29,00
2021,IR,02AZ00723002,W2MPUPVZG,JI202106,05,2,00,20,1W,13,B0
2021,IR,02AZ00723002,W2MPUROIG,64202105,01,2,00,00,0U,29,00
2021,IR,02AZ00723002,W2MPUROUG,8O202105,01,2,00,10,1W,13,A0
2021,IR,02AZ00723002,W2MPURUZN,8I202105,05,2,00,20,1W,29,00
2021,IR,02AZ00723002,W2MPURUZX,2X202105,04,2,00,10,2W,13,C0
2021,IR,02AZ00723002,W2MPURVZG,KD202104,29,2,00,10,1I,13,B0
2021,IR,02AZ00723002,W2MPUX296,0D202103,13,1,00,10,1B,13,B0
2021,IR,02AZ00723002,W2MPUX2IL,0 202103,13,1,00,10,1W,29,00
2021,IR,02AZ00723002,W2MPUX3IG,BN202103,15,1,00,20,1B,13,A0
2021,IR,02AZ00723002,W2MPUX3S4,68202103,16,1,00,00,0U,29,00
2021,IR,02AZ00723002,W2MPUXLJL,KN202103,28,1,00,20,2W,13,B0
2021,IR,02AZ00723002,W2MPUXN82,B 202103,22,1,00,10,1W,13,B0
2021,IR,02AZ00723002,W2MPUXOUL,0X202103,26,1,00,00,1U,29,00
2021,IR,02AZ00723002,W2MPUXPS6,KR202103,19,1,00,10,1W,13,C0
2021,IR,02AZ00723002,W2MPUXV74,TR202103,25,1,00,10,1W,13,A0
2021,IR,02AZ00723002,W2MPUXZ6X,8R202103,18,1,00,10,1W,13,B0
2021,IR,02AZ00723002,W2MPUZ 8G,BO202105,30,2,00,10,1B,13,B0
2021,IR,02AZ00723002,W2MPUZNI6,04202106,03,2,00,10,1W,13,B0
2021,IR,02AZ00723002,W2MPUZNZ7,JN202105,28,2,00,10,0U,22,00
2021,IR,02AZ00723002,W2MPUZOS6,JI202106,05,2,00,00,1W,23,*0
2021,IR,02AZ00723002,W2MPUZOU4,88202106,05,2,00,10,2W,13,B0
2021,IR,02AZ00723002,W2MPUZP72,2 202105,30,2,00,20,2W,13,B0
2021,IR,02AZ00723002,W2MPUZUL6,KX202106,08,2,00,10,1B,13,B0
2021,IR,02AZ00723002,W2MPUZV6X,T8202106,03,2,00,10,1U,13,C0
2021,IR,02AZ00723002,W2MPUZVUL,28202106,03,2,00,10,1I,13,B0
2021,IR,02AZ00723003,A2BQV2-0L,82202109,24,3,00,20,2W,13,B0
2021,IR,02AZ00723003,A2BQV23F7,5N202109,08,3,00,10,0U,13,A0
2021,IR,02AZ00723003,A2BQV28U7,99202109,17,3,00,10,1W,13,A0
2021,IR,02AZ00723003,A2BQV2H97,08202109,20,3,00,10,1W,13,C0
2021,IR,02AZ00723003,A2BQV5307,1X202110,30,4,00,10,1W,13,A0
2021,IR,02AZ00723003,A2BQV5CNG,8N202111,03,4,00,10,1W,13,A0
2021,IR,02AZ00723003,A2BQV5CTJ,5H202111,04,4,00,10,1W,13,B0
2021,IR,02AZ00723003,A2BQV5H-7,1H202111,13,4,00,10,1W,13,C0
2021,IR,02AZ00723003,A2BQV5O0G,59202111,12,4,00,10,0U,29,00
2021,IR,02AZ00723003,A2BQV9O-L,4K202110,07,4,00,10,0U,13,B0
2021,IR,02AZ00723003,A2BQV9--U,8K202110,12,4,00,00,0U,29,00
2021,IR,02AZ00723003,A2BQV9UTJ,88202110,10,4,00,30,1W,13,B0
2021,IR,02AZ00723003,A2BQVFG-J,88202107,07,3,00,10,1W,13,B0
2021,IR,02AZ00723003,A2BQVFH73,6K202107,12,3,00,10,1W,13,B0
2021,IR,02AZ00723003,A2BQVFHU2,0G202107,11,3,00,20,2W,13,B0
2021,IR,02AZ00723003,A2BQVFONG,8G202107,09,3,00,10,1W,13,C0
2021,IR,02AZ00723003,A2BQVFOP3,5K202107,10,3,00,10,1B,13,B0
2021,IR,02AZ00723003,A2BQVFOP7,9W202107,10,3,00,20,2W,13,C0
2021,IR,02AZ00723003,A2BQVF-Z7,3X202107,15,3,00,10,1W,13,A0
2021,IR,02AZ00723003,A2BQVH3PJ,99202108,04,3,00,10,1W,13,C0
2021,IR,02AZ00723003,A2BQVH8FD,1A202108,12,3,00,10,1B,13,A0
2021,IR,02AZ00723003,A2BQVHH-7,68202108,16,3,00,10,1W,13,C0
2021,IR,02AZ00723003,A2BQVK3-3,4A202110,12,4,00,30,1W,13,C0
2021,IR,02AZ00723003,A2BQVK807,6X202110,12,4,00,10,0U,13,C0
2021,IR,02AZ00723003,A2BQVKGTJ,4N202110,23,4,00,10,1W,13,C0
2021,IR,02AZ00723003,A2BQVKPFU,1H202110,19,4,00,10,0U,29,00
2021,IR,02AZ00723003,A2BQVKPUG,2K202110,17,4,00,10,3B,13,B0
2021,IR,02AZ00723003,A2BQVM3PG,9X202108,22,3,00,20,2W,13,B0
2021,IR,02AZ00723003,A2BQVMCFW,8A202108,24,3,00,10,1W,13,B0
2021,IR,02AZ00723003,A2BQVMCUD,2H202108,23,3,00,10,1W,13,C0
2021,IR,02AZ00723003,A2BQVMGPJ,7G202108,31,3,00,10,1W,13,C0
2021,IR,02AZ00723003,A2BQVMO7U,6G202108,30,3,00,10,1B,13,B0
2021,IR,02AZ00723003,A2BQVMU02,12202109,05,3,00,10,1W,13,A0
2021,IR,02AZ00723003,A2BQVP8Z7,7G202112,22,4,00,20,1M,13,C0
2021,IR,02AZ00723003,A2BQVPH0J,1G202112,02,4,00,20,1W,13,C0
2021,IR,02AZ00723003,A2BQVPHUW,9N202112,01,4,00,10,0U,13,C0
2021,IR,02AZ00723003,A2BQVQGNF,58202112,14,4,00,10,1W,13,C0
2021,IR,02AZ00723003,A2BQVQOZJ,08202112,18,4,00,10,1W,13,B0
2021,IR,02AZ00723003,A2BQVQUZL,98202112,22,4,00,20,1M,13,C0
2021,IR,02AZ00723003,A2BQVSCPL,4X202107,19,3,00,10,1W,13,C0
2021,IR,02AZ00723003,A2BQVS-FU,6X202108,03,3,00,10,1B,13,A0
2021,IR,02AZ00723003,A2BQVSG-2,4X202107,27,3,00,10,1W,13,B0
2021,IR,02AZ00723003,A2BQVSHTU,6X202107,29,3,00,10,1W,13,B0
2021,IR,02AZ00723003,A2BQVSP0D,3G202107,20,3,00,10,1W,13,C0
2021,IR,02AZ00723003,A2BQVSP-U,99202107,20,3,00,10,1W,13,C0
2021,IR,02AZ00723003,A2BQVSU0G,8K202107,30,3,00,10,1W,13,B0
2021,IR,02AZ00723003,A2BQVSU9D,0K202107,30,3,00,10,1W,13,B0
2021,IR,02AZ00723003,A2BQVSU9F,6W202107,30,3,00,00,1W,29,00
2021,IR,02AZ00727002,A1MPKHZ6D,1A202111,11,N4,00,10,0U,13,C0
2021,IR,02AZ0072700C,N0QRVRR-2,8N202104,05,N2,00,10,3W,13,B0
2021,IR,02AZ00729001,W10POSCTD,1A202109,13,3,00,10,1W,13,A0
2021,IR,02AZ00729001,W3I55SCTD,1A202109,19,3,00,10,1W,13,C0
2021,IR,02AZ00729006,C2VSHPU72,8N202109,03,3,00,10,0U,13,C0
2021,IR,02AZ00729006,D21SHPU72,8N202109,06,3,00,10,0U,13,C0
2021,IR,02AZ00729008,I6BKMPU72,8N202109,25,3,00,10,1W,13,C0
2021,IR,02AZ00729008,I6BKYPU72,8N202109,25,3,00,10,1W,13,C0
2021,IR,02AZ00729008,N64SFPU72,8N202110,21,4,00,00,0U,29,00
2021,IR,02AZ0072900C,-199EBRVS,CT202111,29,4,00,30,1I,13,C0
2021,IR,02AZ0072900C,T949PBRVS,CT202110,29,4,00,10,1W,13,C0
2021,IR,02AZ0072900F,C6 SHPU72,8N202106,20,2,00,10,0U,29,00
2021,IR,02AZ0072900K,L7C2AEMQ-,F3202107,19,3,00,10,1A,13,C0
2021,IR,02AZ0080000U,D-WEIKHOC,TD202105,06,N2,00,10,1W,29,00
2021,IR,02AZ0080000V,2-IYBRWSU,72202101,01,N1,00,10,1W,12,00
2021,IR,02AZ0090300N,M-UR3L4 A,EM202106,11,N2,00,10,1W,13,B0
2021,IR,02AZ0090300P,T-02EUW2S,CT202107,11,N3,00,10,1W,13,A0
2021,IR,02AZ01000002,A1HPOOZLD,1A202110,08,N4,00,10,1B,13,C0
2021,IR,02AZ01000003,I10RWFG-X,I202112,17,N4,00,20,0U,29,00
2021,IR,02AZ0100000C,N01AESM-2,8N202102,22,N1,00,10,0U,29,00
2021,IR,02AZ0100000C,N01KMSDF2,8N202102,18,N1,00,10,1W,13,A0
2021,IR,02AZ0100000C,N04AOZCV2,8N202101,21,N1,00,10,0U,29,00
2021,IR,02AZ0100000C,N04KCSRV2,8N202101,14,N1,00,10,0U,29,00
2021,IR,02AZ0100000C,N04KEZQG2,8N202101,12,N1,00,10,0U,13,C0
2021,IR,02AZ0100000C,N0AAWMRQ2,8N202108,26,N3,00,10,0U,29,00
2021,IR,02AZ0100000C,N0 AVSLV2,8N202103,20,N1,00,10,1W,13,B0
2021,IR,02AZ0100000C,N0DRES9-2,8N202107,01,N3,00,10,0U,29,00
2021,IR,02AZ0100000C,N0DROSVS2,8N202107,01,N3,00,00,0U,29,00
2021,IR,02AZ0100000C,N0DRYMVF2,8N202107,03,N3,00,10,1W,13,A0
2021,IR,02AZ0100000C,N0DRYZHQ2,8N202107,03,N3,00,10,0U,29,00
2021,IR,02AZ0100000C,N0IKWMCT2,8N202109,16,N3,00,10,0U,13,C0
2021,IR,02AZ0100000C,N0IRBSVV2,8N202109,09,N3,00,10,0U,13,B0
2021,IR,02AZ0100000C,N0QIVMQF2,8N202104,30,N2,00,10,0U,13,B0
2021,IR,02AZ0100000C,N0QREZLV2,8N202104,02,N2,00,00,0U,29,00
2021,IR,02AZ0100000C,N0 RFM-G2,8N202103,04,N1,00,10,0U,13,A0
2021,IR,02AZ0100000C,N0VAFMQP2,8N202105,24,N2,00,20,0U,13,C0
2021,IR,02AZ0109800C,819PK72ZD,1A202107,19,N3,00,10,0U,29,00
2021,IR,02AZ01105003,A2BQVS-Z2,I202111,08,N4,00,00,0U,22,00
2021,IR,02AZ01115008,B4AEHPU72,8N202101,11,N1,00,00,0U,29,00
2021,IR,02AZ0111700C,N0DAMZCT2,8N202107,28,N3,00,00,1W,35,A0
2021,IR,02AZ0111700C,N0 KFS9V2,8N202103,14,N1,00,00,0U,29,00
2021,IR,02AZ0111700Z,91J 5O6MF,39202110,21,N4,00,00,1W,29,00
2021,IR,02AZ0130000L,G-454ZVD3,9G202105,31,N2,00,30,3W,13,B0
2021,IR,02AZ0130000U,D-WGHQHKC,TD202108,23,N3,00,20,2M,29,00
2021,IR,02AZ0130000U,D-WNM7HPC,TD202106,18,N2,00,10,0U,13,A0
2021,IR,02AZ0130000V,2-IDQAWQU,72202107,07,N3,00,10,0U,29,00
2021,IR,02AZ0130000V,2-IDVEW3U,72202107,20,N3,00,30,2M,13,B0
2021,IR,02AZ0130000Z,9-J85HBOF,39202108,31,N3,00,10,0U,13,C0
2021,IR,02AZ0130100D,81HPUKZSD,1A202104,29,N2,00,10,1I,13,C0
2021,IR,02AZ0130100D,81HPUPUSD,1A202106,04,N2,00,00,0U,29,00
2021,IR,02AZ0130700P,V-JQ0728X,T4202101,31,N1,00,10,1W,13,B0
2021,IR,02AZ0130700P,V-JQ07297,2D202102,16,N1,00,10,1W,13,A0
2021,IR,02AZ0130700P,V-JQ0729N,6D202102,07,N1,00,10,1U,13,C0
2021,IR,02AZ0131100P,S-JQ07297,6W202103,18,N1,00,10,2W,13,C0
2021,IR,02AZ01405002,W2MKU7286,6 202104,09,N2,00,00,0U,23,H0
2021,IR,02AZ01405002,W2MPU73U7,O202103,05,N1,00,10,1W,13,A0
2021,IR,02AZ01405002,W2MPU7NJC,J4202110,02,N4,00,10,0U,24,00
2021,IR,02AZ01405002,W2MPU7O94,KD202112,22,N4,00,00,0U,23,H0
2021,IR,02AZ01405002,W2MPU7 ZN,6I202108,23,N3,00,10,1W,13,B0
2021,IR,02AZ0150000C,N0IROMCS2,8N202109,22,N3,00,10,0U,13,C0
2021,IR,02AZ0150300U,I1ZT61CB0,W5202104,27,N2,00,10,1W,13,A0
2021,IR,02AZDI08100C,N0B-ABU72,8N202106,18,N2,00,00,1W,35,A0
2021,IR,02AZDI08100C,N0BKW3U72,8N202102,28,N1,00,10,1I,13,B0
2021,IR,04CA0010000P,T-0WNMWKS,CT202102,10,1,00,10,1W,13,B0
2021,IR,04CA00101003,I-MA-FC6X,I202107,05,3,00,10,1U,13,C0
2021,IR,04CA0010100P,T-0AP0WVS,CT202104,06,2,00,10,0U,29,00
2021,IR,04CA0010200C,N- AAPU72,8N202104,02,2,00,10,2U,13,C0
2021,IR,04CA0010200C,N-IYEPU72,8N202109,09,N3,00,10,1W,13,B0
2021,IR,04CA00103003,A2BDV5C-7,I202104,18,2,00,10,1W,13,B0
2021,IR,04CA00103003,A2BDV9CUX,I202101,12,1,00,10,1W,13,A0
2021,IR,04CA00103003,A2BDV9GUW,I202104,08,2,00,10,1U,13,C0
2021,IR,04CA00103003,A2BDVHG-L,I202103,22,1,00,10,1B,13,C0
2021,IR,04CA00103003,A2BDVHOUJ,I202103,23,1,00,10,1W,13,B0
2021,IR,04CA00103003,A2BDVP-7U,I202104,30,2,00,00,1W,22,00
2021,IR,04CA00103003,A2BDVQ39G,I202104,30,2,00,20,1W,13,B0
2021,IR,04CA0010300,K2PJD2TDR,W5202109,13,3,00,10,1W,13,C0
2021,IR,04CA0010300,K2PJD2Y6R,W5202109,11,3,00,00,1W,29,00
2021,IR,04CA0010300,K2PJDSC6D,W5202109,12,3,00,10,1U,13,C0
2021,IR,04CA0010300,K2PJDVLCY,W5202110,11,4,00,10,1B,13,B0
2021,IR,04CA0010300,K2PJDZ6DT,W5202109,24,3,00,10,1B,13,A0
2021,IR,04CA0010300,K2PJDZ8XT,W5202109,15,3,00,10,1W,13,B0
2021,IR,04CA0010300,K2PJDZ B1,W5202109,19,3,00,00,0U,29,00
2021,IR,04CA0010300N,H2-WN820X,EM202111,03,4,00,10,1W,13,C0
2021,IR,04CA0010300N,H2-WN8X N,EM202110,26,4,00,00,0U,29,00
2021,IR,04CA0010300N,H2-WNIYB,EM202111,23,4,00,10,1B,13,C0
2021,IR,04CA0010300N,H2-WNL7KI,EM202111,11,4,00,20,1W,13,C0
2021,IR,04CA0010300N,H2-WNS428,EM202112,06,4,00,10,1W,13,B0
2021,IR,04CA0010300N,H2-WNU6BN,EM202111,16,4,00,10,1B,13,C0
2021,IR,04CA0010300P,921FGIY4X,CT202108,15,3,00,20,1B,13,B0
2021,IR,04CA0010300P,921FGNK6Z,CT202108,21,3,00,10,0U,29,00
2021,IR,04CA0010300P,921FGUK2P,CT202108,10,3,00,10,1B,13,C0
2021,IR,04CA0010300P,921FGUW-H,CT202108,07,3,00,10,1W,13,C0
2021,IR,04CA0010300P,921FGZQ2P,CT202107,31,3,00,10,1B,13,A0
2021,IR,04CA0010300Z,8207IACKZ,39202106,15,2,00,10,1W,13,B0
2021,IR,04CA0010300Z,8207IAKK6,39202106,18,2,00,10,1W,13,A0
2021,IR,04CA0010300Z,8207IBBTR,39202106,26,2,00,10,1B,13,B0
2021,IR,04CA0010300Z,8207IHRLO,39202105,17,2,00,10,0U,13,C0
2021,IR,04CA0010300Z,8207IJKLZ,39202105,30,2,00,10,3M,13,A0
2021,IR,04CA0010300Z,8207ILCR6,39202106,09,2,00,10,1W,29,00
2021,IR,04CA0010300Z,8207IOKR,39202105,12,2,00,10,1B,13,C0
2021,IR,04CA0010300Z,8207IYKBZ,39202105,19,2,00,10,1U,13,C0
2021,IR,04CA0010300Z,8207IYPVD,39202105,19,2,00,10,1B,13,C0
2021,IR,04CA0010300Z,8207IYYT6,39202105,23,2,00,10,1B,13,B0
2021,IR,04CA0010400C,N0AXETC12,8N202108,29,N3,00,10,0U,13,C0
2021,IR,04CA0010400C,N0DXV5LV2,8N202107,08,N3,00,10,0U,13,C0
2021,IR,04CA0010400C,N0IXVRD12,8N202109,12,N3,00,10,1B,13,C0
2021,IR,04CA0010400C,N0QXVTM-2,8N202104,07,2,00,10,1B,13,B0
2021,IR,04CA0010400C,N0VXO5HS2,8N202105,20,N2,00,10,0U,13,C0
2021,IR,04CA0010400C,N0VXVE9F2,8N202105,09,N2,00,40,1B,13,A0
2021,IR,04CA00105002,A1MP272SD,1A202111,05,4,00,00,0U,29,00
2021,IR,04CA00105002,A1MP2738D,1A202111,05,4,00,00,0U,29,00
2021,IR,04CA00105003,I10R5FQPX,I202112,12,4,00,10,1W,13,A0
2021,IR,04CA0010500C,N01KVSLF2,8N202102,10,1,00,00,0U,29,00
2021,IR,04CA0010500C,N0IKOSCF2,8N202109,11,3,00,00,0U,20,00
2021,IR,04CA0010500C,N0VRASC12,8N202105,07,2,00,10,1W,13,C0
2021,IR,04CA0010500Z,910 VOPBF,39202111,24,4,00,00,0U,29,00
2021,IR,04CA0010600N,M-5ZV941A,EM202107,05,3,00,10,1W,13,B0
2021,IR,04CA0010600P,T-4HNUWVS,CT202108,09,3,00,20,1U,13,C0
2021,IR,04CA0010700C,N-11ASU72,8N202106,10,2,00,10,3M,13,B0
2021,IR,04CA0010700C,N-41VPU72,8N202101,11,1,00,10,1A,13,A0
2021,IR,04CA0010700C,N-4YC5U72,8N202104,19,2,00,00,1W,29,00
2021,IR,04CA0010700C,N- AYQU72,8N202107,07,3,00,10,3W,13,A0
2021,IR,04CA0010700C,N-Q0ERU72,8N202109,16,3,00,10,1P,13,A0
2021,IR,04CA0010800O,3-N0WVIQ-,F3202104,17,2,00,10,1U,29,00
2021,IR,04CA00109002,A-H7582JD,1A202111,10,4,00,10,0U,29,00
2021,IR,04CA00109002,A-HQ2826D,1A202104,05,2,00,10,1B,13,A0
2021,IR,04CA00109003,I-MAMSCPX,I202108,21,3,00,10,1W,13,C0
2021,IR,04CA00109003,I-MR4KC7X,I202104,12,2,00,10,1W,13,C0
2021,IR,04CA00109003,I-MR7HCNX,I202103,28,1,00,10,1B,13,A0
2021,IR,04CA00109003,I-MRW9C0X,I202104,17,2,00,10,1B,12,00
2021,IR,04CA0010900L,G-45J4V73,9G202103,17,1,00,10,1W,13,C0
2021,IR,04CA0010900L,G-45J6VZ3,9G202103,24,1,00,10,1B,13,A0
2021,IR,04CA0010900L,G-4N46VD3,9G202108,24,3,00,10,1U,13,C0
2021,IR,04CA0010900L,G-4NAZVQ3,9G202108,03,3,00,30,1B,13,B0
2021,IR,04CA0010900L,G-4NHKV73,9G202107,10,3,00,20,1B,13,A0
2021,IR,04CA0010900N,M-U8ZZ4TA,EM202111,08,4,00,10,2B,12,00
